,movie_CH,production_budget_CH,domestic_gross_CH,worldwide_gross_CH,international_gross,release_date,runtime_minutes,studio,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western
724,The Guard,6.0,5.0,21.0,16.0,7/29/2011,96.0,SPC,"Comedy,Crime,Thriller",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
725,Snow Flower and the Secret Fan,6.0,1.0,11.0,10.0,7/15/2011,104.0,FoxS,"Drama,History",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
726,127 Hours,18.0,18.0,60.0,42.0,11/5/2010,94.0,FoxS,"Adventure,Biography,Drama",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
731,Premium Rush,35.0,20.0,31.0,11.0,8/24/2012,91.0,Sony,"Action,Crime,Thriller",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
743,The Devil Inside,1.0,53.0,101.0,48.0,1/6/2012,83.0,Par.,Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
749,Dolphin Tale,37.0,72.0,96.0,24.0,9/23/2011,113.0,WB,"Drama,Family",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
751,Skyline,10.0,21.0,68.0,47.0,11/12/2010,92.0,Uni.,"Action,Sci-Fi,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
755,Man on a Ledge,42.0,18.0,49.0,31.0,1/27/2012,102.0,LG/S,"Action,Adventure,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
757,The Girl with the Dragon Tattoo,90.0,102.0,239.0,137.0,12/20/2011,158.0,MBox,"Crime,Drama,Mystery",False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
759,War Horse,70.0,79.0,156.0,77.0,12/25/2011,146.0,BV,"Drama,History,War",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
762,A Dangerous Method,20.0,5.0,14.0,9.0,11/23/2011,99.0,SPC,"Biography,Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
763,Mortal Engines,100.0,15.0,85.0,70.0,12/14/2018,128.0,Uni.,"Action,Adventure,Fantasy",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
766,Texas Chainsaw 3D,20.0,34.0,47.0,13.0,1/4/2013,92.0,LGF,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
770,The Dilemma,70.0,48.0,70.0,22.0,1/14/2011,111.0,Uni.,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
771,House at the End of the Street,6.0,31.0,44.0,13.0,9/21/2012,101.0,Rela.,"Drama,Horror,Thriller",False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
772,Larry Crowne,30.0,35.0,61.0,26.0,7/1/2011,98.0,Uni.,"Comedy,Drama,Romance",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
773,G.I. Joe: Retaliation,140.0,122.0,375.0,253.0,3/27/2013,110.0,Par.,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
779,Maleficent,180.0,241.0,758.0,517.0,5/30/2014,97.0,BV,"Action,Adventure,Family",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
780,Warm Bodies,30.0,66.0,115.0,49.0,2/1/2013,98.0,LG/S,"Comedy,Horror,Romance",False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
783,The Commuter,40.0,36.0,101.0,65.0,1/12/2018,105.0,LGF,"Action,Mystery,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
784,Insidious,1.0,54.0,99.0,45.0,4/1/2011,103.0,FD,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
785,Act of Valor,12.0,70.0,82.0,12.0,2/24/2012,110.0,Rela.,"Action,Adventure,Drama",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
786,Lockout,20.0,14.0,33.0,19.0,4/13/2012,95.0,FD,"Action,Sci-Fi,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
789,Norm of the North,18.0,17.0,30.0,13.0,1/15/2016,90.0,LGF,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
790,Fast Five,125.0,210.0,630.0,420.0,4/29/2011,130.0,Uni.,"Action,Crime,Thriller",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
791,Soul Surfer,18.0,43.0,47.0,4.0,4/8/2011,112.0,TriS,"Biography,Drama,Family",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
792,This Means War,65.0,54.0,156.0,102.0,2/17/2012,103.0,Fox,"Action,Comedy,Romance",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
793,The Big Short,28.0,70.0,133.0,63.0,12/11/2015,130.0,Par.,"Biography,Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,The Woman in Black,15.0,54.0,128.0,74.0,2/3/2012,95.0,CBS,"Drama,Fantasy,Horror",False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
796,Contagion,60.0,75.0,137.0,62.0,9/9/2011,106.0,WB,"Action,Drama,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
797,One for the Money,42.0,26.0,36.0,10.0,1/27/2012,91.0,LGF,"Action,Comedy,Crime",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,Safe House,85.0,126.0,208.0,82.0,2/10/2012,115.0,Uni.,"Action,Adventure,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,Albert Nobbs,7.0,3.0,8.0,5.0,12/21/2011,113.0,RAtt.,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
805,Amour,9.0,6.0,36.0,30.0,12/19/2012,127.0,SPC,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
808,American Reunion,50.0,56.0,236.0,180.0,4/6/2012,113.0,Uni.,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,A Good Day to Die Hard,92.0,67.0,304.0,237.0,2/14/2013,98.0,Fox,"Action,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
812,The Vow,30.0,125.0,197.0,72.0,2/10/2012,104.0,SGem,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
815,Zoolander 2,50.0,28.0,55.0,27.0,2/12/2016,101.0,Par.,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,Abraham Lincoln: Vampire Hunter,67.0,37.0,137.0,100.0,6/22/2012,105.0,Fox,"Action,Fantasy,Horror",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
823,Margin Call,3.0,5.0,20.0,15.0,10/21/2011,107.0,RAtt.,"Drama,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
825,Alvin and the Chipmunks: Chipwrecked,80.0,133.0,349.0,216.0,12/16/2011,87.0,Fox,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826,J. Edgar,35.0,37.0,84.0,47.0,11/9/2011,137.0,WB,"Biography,Crime,Drama",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
829,Jupiter Ascending,179.0,47.0,181.0,134.0,2/6/2015,127.0,WB,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
833,A Wrinkle in Time,103.0,100.0,133.0,33.0,3/9/2018,109.0,BV,"Adventure,Family,Fantasy",False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
836,Free Birds,55.0,55.0,110.0,55.0,11/1/2013,91.0,Rela.,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837,Think Like a Man,12.0,91.0,113.0,22.0,4/20/2012,122.0,SGem,"Comedy,Romance",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
838,30 Minutes or Less,28.0,37.0,40.0,3.0,8/12/2011,83.0,Sony,"Action,Comedy,Crime",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839,Final Destination 5,40.0,42.0,155.0,113.0,8/12/2011,92.0,WB (NL),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
841,Oz the Great and Powerful,200.0,234.0,490.0,256.0,3/8/2013,130.0,BV,"Adventure,Family,Fantasy",False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
842,ParaNorman,60.0,56.0,108.0,52.0,8/17/2012,92.0,Focus,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
844,Young Adult,12.0,16.0,22.0,6.0,12/9/2011,94.0,Par.,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
846,Independence Day: Resurgence,165.0,103.0,384.0,281.0,6/24/2016,120.0,Fox,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
848,Chasing Mavericks,20.0,6.0,8.0,2.0,10/26/2012,116.0,Fox,"Biography,Drama,Sport",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
849,Courageous,2.0,34.0,35.0,1.0,9/30/2011,129.0,TriS,Drama,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
851,Edge of Tomorrow,178.0,100.0,370.0,270.0,6/6/2014,113.0,WB,"Action,Sci-Fi",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
853,Friends with Benefits,35.0,55.0,146.0,91.0,7/22/2011,109.0,SGem,"Comedy,Romance",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
857,Johnny English Reborn,45.0,8.0,164.0,156.0,10/21/2011,101.0,Uni.,"Action,Adventure,Comedy",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,In Time,35.0,37.0,165.0,128.0,10/28/2011,109.0,Fox,"Action,Crime,Drama",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
862,Our Idiot Brother,5.0,24.0,25.0,1.0,8/26/2011,90.0,Wein.,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
863,Ted,50.0,218.0,556.0,338.0,6/29/2012,106.0,Uni.,"Comedy,Fantasy",False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
867,Jumping the Broom,7.0,37.0,38.0,1.0,5/6/2011,112.0,TriS,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
877,Inside Job,2.0,4.0,7.0,3.0,10/8/2010,109.0,SPC,"Crime,Documentary",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
878,The Dictator,65.0,59.0,180.0,121.0,5/16/2012,83.0,Par.,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
880,How to Train Your Dragon 2,145.0,177.0,614.0,437.0,6/13/2014,102.0,Fox,"Action,Adventure,Animation",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
881,Wrath of the Titans,150.0,83.0,305.0,222.0,3/30/2012,99.0,WB,"Action,Adventure,Fantasy",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
882,Million Dollar Arm,25.0,36.0,39.0,3.0,5/16/2014,124.0,BV,"Biography,Drama,Sport",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
884,Here Comes the Boom,42.0,45.0,73.0,28.0,10/12/2012,105.0,Sony,"Action,Comedy,Sport",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
885,The Dark Tower,60.0,50.0,113.0,63.0,8/4/2017,95.0,Sony,"Action,Adventure,Fantasy",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
886,The Impossible,40.0,19.0,169.0,150.0,12/21/2012,114.0,LG/S,"Drama,History,Thriller",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
887,Diary of a Wimpy Kid: Rodrick Rules,18.0,52.0,73.0,21.0,3/25/2011,99.0,Fox,"Comedy,Family",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
888,Super 8,50.0,127.0,257.0,130.0,6/10/2011,112.0,Par.,"Mystery,Sci-Fi,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
889,Kick-Ass 2,28.0,28.0,63.0,35.0,8/16/2013,103.0,Uni.,"Action,Comedy,Crime",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
894,My Week with Marilyn,10.0,14.0,34.0,20.0,11/23/2011,99.0,Wein.,"Biography,Drama",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
895,The Age of Adaline,30.0,42.0,68.0,26.0,4/24/2015,112.0,LGF,"Drama,Fantasy,Romance",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
901,Colombiana,40.0,36.0,72.0,36.0,8/26/2011,108.0,TriS,"Action,Drama,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
903,The Perks of Being a Wallflower,13.0,17.0,33.0,16.0,9/21/2012,103.0,LG/S,Drama,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
906,Grudge Match,40.0,29.0,69.0,40.0,12/25/2013,113.0,WB,"Comedy,Drama,Sport",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
908,Fun Size,14.0,9.0,11.0,2.0,10/26/2012,86.0,Par.,"Adventure,Comedy",False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
911,Pacific Rim,190.0,101.0,411.0,310.0,7/12/2013,131.0,WB,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
914,All Eyez on Me,45.0,44.0,54.0,10.0,6/16/2017,139.0,LG/S,"Biography,Drama,Music",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
915,Vampires Suck,20.0,36.0,81.0,45.0,8/18/2010,82.0,Fox,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
918,The DUFF,8.0,34.0,43.0,9.0,2/20/2015,101.0,LGF,"Comedy,Romance",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
922,Mirror Mirror,85.0,64.0,173.0,109.0,3/30/2012,106.0,Rela.,"Adventure,Comedy,Drama",False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
923,Ice Age: Continental Drift,95.0,161.0,879.0,718.0,7/13/2012,88.0,Fox,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
926,The Sapphires,9.0,2.0,20.0,18.0,3/22/2013,103.0,Wein.,"Biography,Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,Entourage,30.0,32.0,46.0,14.0,6/3/2015,104.0,WB,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
929,Take Shelter,4.0,1.0,4.0,3.0,9/30/2011,121.0,SPC,"Drama,Horror,Thriller",False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
932,Ready Player One,150.0,137.0,579.0,442.0,3/29/2018,140.0,WB,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
938,Stoker,12.0,1.0,12.0,11.0,3/1/2013,99.0,FoxS,"Drama,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
945,Despicable Me 2,76.0,368.0,975.0,607.0,7/3/2013,98.0,Uni.,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
948,Before I Fall,5.0,12.0,18.0,6.0,3/3/2017,98.0,ORF,"Drama,Fantasy,Mystery",False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
954,The Guilt Trip,40.0,37.0,41.0,4.0,12/19/2012,95.0,Par.,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
958,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28.0,66.0,101.0,35.0,10/10/2014,81.0,BV,"Comedy,Family",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
961,Sausage Party,19.0,97.0,141.0,44.0,8/12/2016,89.0,Sony,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
966,Justin Bieber: Never Say Never,13.0,73.0,99.0,26.0,2/11/2011,105.0,Par.,"Documentary,Music",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
973,Snowpiercer,40.0,4.0,88.0,84.0,6/27/2014,126.0,RTWC,"Action,Drama,Sci-Fi",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
977,Joyful Noise,27.0,30.0,31.0,1.0,1/13/2012,118.0,WB,"Comedy,Drama,Music",False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
978,Office Christmas Party,45.0,54.0,91.0,37.0,12/9/2016,105.0,Par.,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
979,Alex Cross,35.0,25.0,35.0,10.0,10/19/2012,101.0,LG/S,"Action,Crime,Mystery",True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
980,Triple 9,20.0,12.0,25.0,13.0,2/26/2016,115.0,ORF,"Crime,Thriller",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
996,Before I Go to Sleep,22.0,3.0,19.0,16.0,10/31/2014,92.0,CE,"Drama,Horror,Mystery",False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
997,Killer Joe,10.0,1.0,4.0,3.0,7/27/2012,102.0,LD,"Crime,Drama,Thriller",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1001,Scouts Guide to the Zombie Apocalypse,15.0,3.0,15.0,12.0,10/30/2015,93.0,Par.,"Action,Comedy,Horror",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1003,Bohemian Rhapsody,55.0,216.0,894.0,678.0,11/2/2018,134.0,Fox,"Biography,Drama,Music",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1014,Snow White and the Huntsman,170.0,155.0,401.0,246.0,6/1/2012,127.0,Uni.,"Action,Adventure,Drama",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1023,Jersey Boys,40.0,47.0,65.0,18.0,6/20/2014,134.0,WB,"Biography,Drama,Music",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1029,Moonrise Kingdom,16.0,45.0,68.0,23.0,5/25/2012,94.0,Focus,"Adventure,Comedy,Drama",False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1049,The Snowman,35.0,6.0,43.0,37.0,10/20/2017,119.0,Uni.,"Crime,Drama,Mystery",False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1052,Arbitrage,12.0,7.0,35.0,28.0,9/14/2012,107.0,RAtt.,"Drama,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1053,Killing Them Softly,15.0,14.0,39.0,25.0,11/30/2012,97.0,Wein.,"Crime,Thriller",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1056,The Expendables 2,100.0,85.0,311.0,226.0,8/17/2012,103.0,LGF,"Action,Adventure,Thriller",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1058,Silent House,2.0,12.0,16.0,4.0,3/9/2012,86.0,ORF,"Drama,Horror,Mystery",False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1060,Apollo 18,5.0,17.0,26.0,9.0,9/2/2011,86.0,W/Dim.,"Horror,Mystery,Sci-Fi",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1063,Danny Collins,10.0,5.0,8.0,3.0,3/20/2015,106.0,BST,"Biography,Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1066,Wreck-It Ralph,165.0,189.0,496.0,307.0,11/2/2012,101.0,BV,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1075,Paranormal Activity 3,5.0,104.0,207.0,103.0,10/21/2011,83.0,Par.,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1077,Anna Karenina,49.0,12.0,71.0,59.0,11/16/2012,129.0,Focus,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1079,Hands of Stone,20.0,4.0,5.0,1.0,8/26/2016,111.0,Wein.,"Action,Biography,Drama",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1090,Pirates of the Caribbean: Dead Men Tell No Tales,230.0,172.0,788.0,616.0,5/26/2017,129.0,BV,"Action,Adventure,Fantasy",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1091,The Maze Runner,34.0,102.0,348.0,246.0,9/19/2014,113.0,Fox,"Action,Mystery,Sci-Fi",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1092,Zero Dark Thirty,52.0,95.0,134.0,39.0,12/19/2012,157.0,Sony,"Drama,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1097,Cirque du Soleil: Worlds Away,25.0,12.0,28.0,16.0,12/21/2012,91.0,Par.,Fantasy,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1103,Southpaw,30.0,52.0,94.0,42.0,7/24/2015,124.0,Wein.,"Drama,Sport",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1108,That Awkward Moment,8.0,26.0,53.0,27.0,1/31/2014,94.0,Focus,"Comedy,Romance",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1110,Step Up Revolution,33.0,35.0,165.0,130.0,7/27/2012,99.0,LG/S,"Drama,Music,Romance",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1111,Gotti,10.0,4.0,6.0,2.0,6/15/2018,112.0,VE,"Biography,Crime,Drama",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1118,Little Boy,20.0,6.0,17.0,11.0,4/24/2015,106.0,ORF,"Drama,History,War",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1122,After Earth,130.0,60.0,251.0,191.0,5/31/2013,100.0,Sony,"Action,Adventure,Drama",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1123,The Place Beyond the Pines,15.0,21.0,47.0,26.0,3/29/2013,140.0,Focus,"Crime,Drama,Thriller",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1126,Nebraska,12.0,17.0,24.0,7.0,11/15/2013,115.0,Par.,"Adventure,Comedy,Drama",False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1127,The Nut Job,30.0,64.0,122.0,58.0,1/17/2014,85.0,ORF,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1129,RED 2,84.0,53.0,141.0,88.0,7/19/2013,116.0,LG/S,"Action,Comedy,Crime",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1133,Chappie,49.0,31.0,105.0,74.0,3/6/2015,120.0,Sony,"Action,Crime,Drama",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1147,Dhoom 3,24.0,8.0,11.0,3.0,12/20/2013,172.0,Yash,"Action,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1153,The Fifth Estate,26.0,3.0,6.0,3.0,10/18/2013,128.0,BV,"Biography,Drama,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1157,Divergent,85.0,150.0,276.0,126.0,3/21/2014,139.0,LG/S,"Action,Adventure,Mystery",True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1158,The Words,6.0,11.0,16.0,5.0,9/7/2012,102.0,CBS,"Drama,Mystery,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1162,Captain America: The Winter Soldier,170.0,259.0,714.0,455.0,4/4/2014,136.0,BV,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1174,Django Unchained,100.0,162.0,449.0,287.0,12/25/2012,165.0,Wein.,"Drama,Western",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1176,Percy Jackson: Sea of Monsters,90.0,68.0,200.0,132.0,8/7/2013,106.0,Fox,"Adventure,Family,Fantasy",False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1177,End of Watch,15.0,41.0,57.0,16.0,9/21/2012,109.0,ORF,"Action,Crime,Drama",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1178,Resident Evil: Retribution,65.0,42.0,240.0,198.0,9/14/2012,95.0,SGem,"Action,Horror,Sci-Fi",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1184,To Rome with Love,21.0,16.0,74.0,58.0,6/22/2012,112.0,SPC,"Comedy,Music,Romance",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
